State_Name,Year,Poll,District,LB_Name,Ward_No,Ward_Reservation,Party_Abbreviation,Position,Status,N_Cand,Vote_Share_Percentage,Voter_Turnout_Percentage
Telangana,2021,0,Warangal Urban,GWMC,35,Unreserved,INC,5,,11,3.724,65.968
Telangana,2021,0,Warangal Urban,GWMC,35,Unreserved,BJP,6,,11,3.525,65.968
Telangana,2021,0,Warangal Urban,GWMC,35,Unreserved,IND,7,,11,1.696,65.968
Telangana,2021,0,Warangal Urban,GWMC,35,Unreserved,IND,8,,11,0.349,65.968
Telangana,2021,0,Warangal Urban,GWMC,35,Unreserved,JSP,9,,11,0.249,65.968
Telangana,2021,0,Warangal Urban,GWMC,35,Unreserved,IND,10,,11,0.067,65.968
Telangana,2021,0,Warangal Urban,GWMC,35,Unreserved,IND,11,,11,0.05,65.968
Telangana,2021,0,Warangal Urban,GWMC,35,Unreserved,,12,,11,0.648,65.968
Telangana,2021,0,Warangal Urban,GWMC,36,Backward Classes (Women),TRS,1,,8,47.152,60.12
Telangana,2021,0,Warangal Urban,GWMC,36,Backward Classes (Women),IND,2,,8,34.46,60.12
Telangana,2021,0,Warangal Urban,GWMC,36,Backward Classes (Women),BJP,3,,8,11.881,60.12
Telangana,2021,0,Warangal Urban,GWMC,36,Backward Classes (Women),INC,4,,8,2.163,60.12
Telangana,2021,0,Warangal Urban,GWMC,36,Backward Classes (Women),CPM,5,,8,1.099,60.12
Telangana,2021,0,Warangal Urban,GWMC,36,Backward Classes (Women),IND,6,,8,0.169,60.12
Telangana,2021,0,Warangal Urban,GWMC,36,Backward Classes (Women),IND,7,,8,0.152,60.12
Telangana,2021,0,Warangal Urban,GWMC,36,Backward Classes (Women),IND,8,,8,0.085,60.12
Telangana,2021,0,Warangal Urban,GWMC,36,Backward Classes (Women),,9,,8,1.284,60.12
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,TRS,1,,12,39.616,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,BJP,2,,12,35.539,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,CPM,3,,12,10.468,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,INC,4,,12,6.631,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,CPI,5,,12,1.298,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,IND,6,,12,0.663,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,IND,7,,12,0.621,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,IND,8,,12,0.607,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,JSP,9,,12,0.409,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,IND,10,,12,0.367,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,IND,11,,12,0.127,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,IND,12,,12,0,69.118
Telangana,2021,0,Warangal Urban,GWMC,37,Scheduled Caste,,13,,12,0.677,69.118
Telangana,2021,0,Warangal Urban,GWMC,38,Backward Classes (Women),TRS,1,,7,48.993,70.765
Telangana,2021,0,Warangal Urban,GWMC,38,Backward Classes (Women),BJP,2,,7,41.79,70.765
Telangana,2021,0,Warangal Urban,GWMC,38,Backward Classes (Women),IND,3,,7,5.251,70.765
Telangana,2021,0,Warangal Urban,GWMC,38,Backward Classes (Women),INC,4,,7,1.015,70.765
Telangana,2021,0,Warangal Urban,GWMC,38,Backward Classes (Women),TDP,5,,7,0.682,70.765
Telangana,2021,0,Warangal Urban,GWMC,38,Backward Classes (Women),IND,6,,7,0.143,70.765
Telangana,2021,0,Warangal Urban,GWMC,38,Backward Classes (Women),IND,7,,7,0.048,70.765
Telangana,2021,0,Warangal Urban,GWMC,38,Backward Classes (Women),,8,,7,0.603,70.765
Telangana,2021,0,Warangal Urban,GWMC,39,Backward Class,TRS,1,,6,49.076,59.69
Telangana,2021,0,Warangal Urban,GWMC,39,Backward Class,IND,2,,6,30.703,59.69
Telangana,2021,0,Warangal Urban,GWMC,39,Backward Class,IND,3,,6,10.621,59.69
Telangana,2021,0,Warangal Urban,GWMC,39,Backward Class,BJP,4,,6,4.248,59.69
Telangana,2021,0,Warangal Urban,GWMC,39,Backward Class,INC,5,,6,2.497,59.69
Telangana,2021,0,Warangal Urban,GWMC,39,Backward Class,IND,6,,6,0.152,59.69
Telangana,2021,0,Warangal Urban,GWMC,39,Backward Class,,7,,6,1.393,59.69
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,TRS,1,,12,36.36,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,AIFB,2,,12,33.87,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,BJP,3,,12,15.719,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,INC,4,,12,8.843,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,CPM,5,,12,0.739,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,IND,6,,12,0.405,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,IND,7,,12,0.286,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,IND,8,,12,0.226,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,IND,9,,12,0.155,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,IND,10,,12,0.06,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,IND,11,,12,0.024,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,IND,12,,12,0,67.398
Telangana,2021,0,Warangal Urban,GWMC,40,Backward Class,,13,,12,0.989,67.398
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,TRS,1,,14,46.173,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,INC,2,,14,27.148,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,BJP,3,,14,9.842,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,4,,14,9.564,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,MCPIU,5,,14,1.857,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,6,,14,0.694,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,7,,14,0.66,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,8,,14,0.33,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,9,,14,0.208,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,10,,14,0.174,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,11,,14,0.122,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,12,,14,0.122,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,13,,14,0.017,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,IND,14,,14,0,54.048
Telangana,2021,0,Warangal Urban,GWMC,41,Backward Class,,15,,14,0.989,54.048
Telangana,2021,0,Warangal Urban,GWMC,42,Backward Classes (Women),IND,1,,6,53.111,58.376
Telangana,2021,0,Warangal Urban,GWMC,42,Backward Classes (Women),TRS,2,,6,33.99,58.376
Telangana,2021,0,Warangal Urban,GWMC,42,Backward Classes (Women),BJP,3,,6,4.349,58.376
Telangana,2021,0,Warangal Urban,GWMC,42,Backward Classes (Women),INC,4,,6,2.443,58.376
Telangana,2021,0,Warangal Urban,GWMC,42,Backward Classes (Women),CPM,5,,6,1.906,58.376
Telangana,2021,0,Warangal Urban,GWMC,42,Backward Classes (Women),TDP,6,,6,0.423,58.376
Telangana,2021,0,Warangal Urban,GWMC,42,Backward Classes (Women),,7,,6,1.678,58.376
Telangana,2021,0,Warangal Urban,GWMC,43,Scheduled Caste (Women),TRS,1,,4,53.824,66.687
Telangana,2021,0,Warangal Urban,GWMC,43,Scheduled Caste (Women),BJP,2,,4,38.652,66.687
Telangana,2021,0,Warangal Urban,GWMC,43,Scheduled Caste (Women),INC,3,,4,3.762,66.687
Telangana,2021,0,Warangal Urban,GWMC,43,Scheduled Caste (Women),IND,4,,4,0.355,66.687
Telangana,2021,0,Warangal Urban,GWMC,43,Scheduled Caste (Women),,5,,4,1.218,66.687
Telangana,2021,0,Warangal Urban,GWMC,44,Unreserved (Women),BJP,1,,5,43.953,76.653
Telangana,2021,0,Warangal Urban,GWMC,44,Unreserved (Women),TRS,2,,5,38.928,76.653
Telangana,2021,0,Warangal Urban,GWMC,44,Unreserved (Women),INC,3,,5,13.893,76.653
Telangana,2021,0,Warangal Urban,GWMC,44,Unreserved (Women),AAP,4,,5,0.218,76.653
Telangana,2021,0,Warangal Urban,GWMC,44,Unreserved (Women),IND,5,,5,0.154,76.653
Telangana,2021,0,Warangal Urban,GWMC,44,Unreserved (Women),,6,,5,0.437,76.653
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,TRS,1,,13,52.785,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,INC,2,,13,30.07,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,IND,3,,13,5.493,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,BJP,4,,13,3.538,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,JSP,5,,13,1.443,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,IND,6,,13,1.226,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,IND,7,,13,0.791,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,IND,8,,13,0.698,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,IND,9,,13,0.497,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,TDP,10,,13,0.388,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,TJSP,11,,13,0.341,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,IND,12,,13,0.233,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,IND,13,,13,0.078,73.139
Telangana,2021,0,Warangal Urban,GWMC,45,Unreserved,,14,,13,0.714,73.139
Telangana,2021,0,Warangal Urban,GWMC,46,Scheduled Caste (Women),TRS,1,,7,51.952,68.02
Telangana,2021,0,Warangal Urban,GWMC,46,Scheduled Caste (Women),INC,2,,7,36.854,68.02
Telangana,2021,0,Warangal Urban,GWMC,46,Scheduled Caste (Women),BJP,3,,7,5.181,68.02
Telangana,2021,0,Warangal Urban,GWMC,46,Scheduled Caste (Women),CPI,4,,7,1.119,68.02
Telangana,2021,0,Warangal Urban,GWMC,46,Scheduled Caste (Women),JSP,5,,7,0.976,68.02
Telangana,2021,0,Warangal Urban,GWMC,46,Scheduled Caste (Women),TDP,6,,7,0.789,68.02
Telangana,2021,0,Warangal Urban,GWMC,46,Scheduled Caste (Women),IND,7,,7,0.072,68.02
Telangana,2021,0,Warangal Urban,GWMC,46,Scheduled Caste (Women),,8,,7,0.746,68.02
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,TRS,1,,10,51.224,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,INC,2,,10,37.288,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,BJP,3,,10,4.75,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,JSP,4,,10,1.925,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,IND,5,,10,1.297,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,IND,6,,10,0.858,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,IND,7,,10,0.335,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,IND,8,,10,0.23,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,IND,9,,10,0.084,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,IND,10,,10,0.021,46.784
Telangana,2021,0,Warangal Urban,GWMC,47,Scheduled Caste,,11,,10,1.025,46.784
Telangana,2021,0,Warangal Urban,GWMC,48,Unreserved (Women),TRS,1,,6,47.673,53.7
Telangana,2021,0,Warangal Urban,GWMC,48,Unreserved (Women),BJP,2,,6,38.589,53.7
Telangana,2021,0,Warangal Urban,GWMC,48,Unreserved (Women),IND,3,,6,6.233,53.7
Telangana,2021,0,Warangal Urban,GWMC,48,Unreserved (Women),INC,4,,6,3.937,53.7
Telangana,2021,0,Warangal Urban,GWMC,48,Unreserved (Women),IND,5,,6,0.513,53.7
Telangana,2021,0,Warangal Urban,GWMC,48,Unreserved (Women),IND,6,,6,0.287,53.7
Telangana,2021,0,Warangal Urban,GWMC,48,Unreserved (Women),,7,,6,1.476,53.7
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),IND,1,,11,35.866,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),TRS,2,,11,26.733,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),IND,3,,11,12.765,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),BJP,4,,11,10.207,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),INC,5,,11,8.135,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),TJSP,6,,11,2.916,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),IND,7,,11,0.333,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),AAP,8,,11,0.23,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),IND,9,,11,0.205,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),IND,10,,11,0.051,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),IND,11,,11,0.051,36.874
Telangana,2021,0,Warangal Urban,GWMC,49,Unreserved (Women),,12,,11,1.151,36.874
Telangana,2021,0,Warangal Urban,GWMC,50,Unreserved (Women),TRS,1,,7,59.284,34.814
Telangana,2021,0,Warangal Urban,GWMC,50,Unreserved (Women),BJP,2,,7,26.924,34.814
Telangana,2021,0,Warangal Urban,GWMC,50,Unreserved (Women),INC,3,,7,6.252,34.814
Telangana,2021,0,Warangal Urban,GWMC,50,Unreserved (Women),IND,4,,7,4.053,34.814
Telangana,2021,0,Warangal Urban,GWMC,50,Unreserved (Women),TDP,5,,7,0.691,34.814
Telangana,2021,0,Warangal Urban,GWMC,50,Unreserved (Women),AAP,6,,7,0.126,34.814
Telangana,2021,0,Warangal Urban,GWMC,50,Unreserved (Women),IND,7,,7,0.094,34.814
Telangana,2021,0,Warangal Urban,GWMC,50,Unreserved (Women),,8,,7,1.194,34.814
Telangana,2021,0,Warangal Urban,GWMC,51,Unreserved,TRS,1,,4,42.588,32.521
Telangana,2021,0,Warangal Urban,GWMC,51,Unreserved,BJP,2,,4,39.849,32.521
Telangana,2021,0,Warangal Urban,GWMC,51,Unreserved,INC,3,,4,15.337,32.521
Telangana,2021,0,Warangal Urban,GWMC,51,Unreserved,IND,4,,4,0.342,32.521
Telangana,2021,0,Warangal Urban,GWMC,51,Unreserved,,5,,4,1.164,32.521
Telangana,2021,0,Warangal Urban,GWMC,52,Unreserved,BJP,1,,6,48.607,47.366
Telangana,2021,0,Warangal Urban,GWMC,52,Unreserved,TRS,2,,6,33.819,47.366
Telangana,2021,0,Warangal Urban,GWMC,52,Unreserved,AIFB,3,,6,12.98,47.366
Telangana,2021,0,Warangal Urban,GWMC,52,Unreserved,INC,4,,6,1.607,47.366
Telangana,2021,0,Warangal Urban,GWMC,52,Unreserved,IND,5,,6,1.481,47.366
Telangana,2021,0,Warangal Urban,GWMC,52,Unreserved,IND,6,,6,0.176,47.366
Telangana,2021,0,Warangal Urban,GWMC,52,Unreserved,,7,,6,0.653,47.366
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,TRS,1,,9,59.116,44.74
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,BJP,2,,9,17.27,44.74
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,INC,3,,9,14.917,44.74
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,IND,4,,9,4.072,44.74
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,IND,5,,9,0.982,44.74
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,IND,6,,9,0.839,44.74
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,IND,7,,9,0.266,44.74
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,IND,8,,9,0.184,44.74
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,IND,9,,9,0.102,44.74
Telangana,2021,0,Warangal Urban,GWMC,53,Scheduled Caste,,10,,9,1.085,44.74
Telangana,2021,0,Warangal Urban,GWMC,54,Backward Classes (Women),TRS,1,,7,39.597,52.135
Telangana,2021,0,Warangal Urban,GWMC,54,Backward Classes (Women),BJP,2,,7,35.971,52.135
Telangana,2021,0,Warangal Urban,GWMC,54,Backward Classes (Women),INC,3,,7,20.945,52.135
Telangana,2021,0,Warangal Urban,GWMC,54,Backward Classes (Women),TDP,4,,7,0.757,52.135
Telangana,2021,0,Warangal Urban,GWMC,54,Backward Classes (Women),IND,5,,7,0.199,52.135
Telangana,2021,0,Warangal Urban,GWMC,54,Backward Classes (Women),IND,6,,7,0.1,52.135
Telangana,2021,0,Warangal Urban,GWMC,54,Backward Classes (Women),IND,7,,7,0.02,52.135
Telangana,2021,0,Warangal Urban,GWMC,54,Backward Classes (Women),,8,,7,1.036,52.135
Telangana,2021,0,Warangal Urban,GWMC,55,Unreserved (Women),TRS,1,,7,28.312,66.392
Telangana,2021,0,Warangal Urban,GWMC,55,Unreserved (Women),IND,2,,7,26.975,66.392
Telangana,2021,0,Warangal Urban,GWMC,55,Unreserved (Women),BJP,3,,7,19.475,66.392
Telangana,2021,0,Warangal Urban,GWMC,55,Unreserved (Women),AIFB,4,,7,12.548,66.392
Telangana,2021,0,Warangal Urban,GWMC,55,Unreserved (Women),INC,5,,7,9.952,66.392
Telangana,2021,0,Warangal Urban,GWMC,55,Unreserved (Women),IND,6,,7,0.318,66.392
Telangana,2021,0,Warangal Urban,GWMC,55,Unreserved (Women),IND,7,,7,0.08,66.392
Telangana,2021,0,Warangal Urban,GWMC,55,Unreserved (Women),,8,,7,0.828,66.392
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,TRS,1,,10,46.718,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,IND,2,,10,37.715,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,BJP,3,,10,8.933,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,INC,4,,10,1.585,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,IND,5,,10,1.167,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,IND,6,,10,0.609,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,IND,7,,10,0.279,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,IND,8,,10,0.261,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,IND,9,,10,0.122,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,IND,10,,10,0.07,51.898
Telangana,2021,0,Warangal Urban,GWMC,56,Unreserved,,11,,10,1.585,51.898
Telangana,2021,0,Warangal Urban,GWMC,57,Unreserved (Women),TRS,1,,6,58.923,46.03
Telangana,2021,0,Warangal Urban,GWMC,57,Unreserved (Women),INC,2,,6,29.426,46.03
Telangana,2021,0,Warangal Urban,GWMC,57,Unreserved (Women),BJP,3,,6,7.896,46.03
Telangana,2021,0,Warangal Urban,GWMC,57,Unreserved (Women),CPM,4,,6,0.93,46.03
Telangana,2021,0,Warangal Urban,GWMC,57,Unreserved (Women),IND,5,,6,0.263,46.03
Telangana,2021,0,Warangal Urban,GWMC,57,Unreserved (Women),MCPIU,6,,6,0.193,46.03
Telangana,2021,0,Warangal Urban,GWMC,57,Unreserved (Women),,7,,6,1.404,46.03
Telangana,2021,0,Warangal Urban,GWMC,58,Unreserved (Women),TRS,1,,8,48.204,34.2
Telangana,2021,0,Warangal Urban,GWMC,58,Unreserved (Women),BJP,2,,8,17.656,34.2
Telangana,2021,0,Warangal Urban,GWMC,58,Unreserved (Women),IND,3,,8,12.476,34.2
Telangana,2021,0,Warangal Urban,GWMC,58,Unreserved (Women),INC,4,,8,8.393,34.2
Telangana,2021,0,Warangal Urban,GWMC,58,Unreserved (Women),IND,5,,8,5.898,34.2
Telangana,2021,0,Warangal Urban,GWMC,58,Unreserved (Women),AAP,6,,8,2.079,34.2
Telangana,2021,0,Warangal Urban,GWMC,58,Unreserved (Women),IND,7,,8,1.55,34.2
Telangana,2021,0,Warangal Urban,GWMC,58,Unreserved (Women),IND,8,,8,0.189,34.2
Telangana,2021,0,Warangal Urban,GWMC,58,Unreserved (Women),,9,,8,1.437,34.2
Telangana,2021,0,Warangal Urban,GWMC,59,Unreserved (Women),BJP,1,,3,47.675,27.686
Telangana,2021,0,Warangal Urban,GWMC,59,Unreserved (Women),TRS,2,,3,34.222,27.686
Telangana,2021,0,Warangal Urban,GWMC,59,Unreserved (Women),INC,3,,3,15.313,27.686
Telangana,2021,0,Warangal Urban,GWMC,59,Unreserved (Women),,4,,3,1.395,27.686
Telangana,2021,0,Warangal Urban,GWMC,60,Unreserved,TRS,1,,7,73.274,44.027
Telangana,2021,0,Warangal Urban,GWMC,60,Unreserved,BJP,2,,7,20.279,44.027
Telangana,2021,0,Warangal Urban,GWMC,60,Unreserved,INC,3,,7,1.802,44.027
Telangana,2021,0,Warangal Urban,GWMC,60,Unreserved,AAP,4,,7,1.193,44.027
Telangana,2021,0,Warangal Urban,GWMC,60,Unreserved,IND,5,,7,0.305,44.027
Telangana,2021,0,Warangal Urban,GWMC,60,Unreserved,IND,6,,7,0.102,44.027
Telangana,2021,0,Warangal Urban,GWMC,60,Unreserved,IND,7,,7,0.076,44.027
Telangana,2021,0,Warangal Urban,GWMC,60,Unreserved,,8,,7,1.904,44.027
Telangana,2021,0,Warangal Urban,GWMC,61,Unreserved,TRS,1,,7,46.874,35.085
Telangana,2021,0,Warangal Urban,GWMC,61,Unreserved,INC,2,,7,37.046,35.085
Telangana,2021,0,Warangal Urban,GWMC,61,Unreserved,BJP,3,,7,13.521,35.085
Telangana,2021,0,Warangal Urban,GWMC,61,Unreserved,IND,4,,7,0.291,35.085
Telangana,2021,0,Warangal Urban,GWMC,61,Unreserved,IND,5,,7,0.174,35.085
Telangana,2021,0,Warangal Urban,GWMC,61,Unreserved,IND,6,,7,0.174,35.085
Telangana,2021,0,Warangal Urban,GWMC,61,Unreserved,IND,7,,7,0,35.085
Telangana,2021,0,Warangal Urban,GWMC,61,Unreserved,,8,,7,0.814,35.085
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,INC,1,,10,50.398,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,TRS,2,,10,39.951,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,BJP,3,,10,4.643,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,IND,4,,10,0.762,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,JSP,5,,10,0.606,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,TJSP,6,,10,0.485,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,IND,7,,10,0.381,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,IND,8,,10,0.26,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,IND,9,,10,0.225,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,IND,10,,10,0.035,54.167
Telangana,2021,0,Warangal Urban,GWMC,62,Unreserved,,11,,10,0.849,54.167
Telangana,2021,0,Warangal Urban,GWMC,63,Unreserved (Women),INC,1,,7,42.043,52.326
Telangana,2021,0,Warangal Urban,GWMC,63,Unreserved (Women),TRS,2,,7,41.667,52.326
Telangana,2021,0,Warangal Urban,GWMC,63,Unreserved (Women),BJP,3,,7,12.599,52.326
Telangana,2021,0,Warangal Urban,GWMC,63,Unreserved (Women),CPI,4,,7,0.699,52.326
Telangana,2021,0,Warangal Urban,GWMC,63,Unreserved (Women),IND,5,,7,0.269,52.326
Telangana,2021,0,Warangal Urban,GWMC,63,Unreserved (Women),IND,6,,7,0.143,52.326
Telangana,2021,0,Warangal Urban,GWMC,63,Unreserved (Women),IND,7,,7,0.09,52.326
Telangana,2021,0,Warangal Urban,GWMC,63,Unreserved (Women),,8,,7,1.201,52.326
Telangana,2021,0,Warangal Urban,GWMC,64,Unreserved (Women),TRS,1,,5,43.682,75.097
Telangana,2021,0,Warangal Urban,GWMC,64,Unreserved (Women),INC,2,,5,40.984,75.097
Telangana,2021,0,Warangal Urban,GWMC,64,Unreserved (Women),BJP,3,,5,12.148,75.097
Telangana,2021,0,Warangal Urban,GWMC,64,Unreserved (Women),IND,4,,5,0.285,75.097
Telangana,2021,0,Warangal Urban,GWMC,64,Unreserved (Women),AAP,5,,5,0.149,75.097
Telangana,2021,0,Warangal Urban,GWMC,64,Unreserved (Women),,6,,5,0.583,75.097
Telangana,2021,0,Warangal Urban,GWMC,65,Scheduled Tribe (Women),TRS,1,,4,44.973,80.994
Telangana,2021,0,Warangal Urban,GWMC,65,Scheduled Tribe (Women),BJP,2,,4,29.281,80.994
Telangana,2021,0,Warangal Urban,GWMC,65,Scheduled Tribe (Women),IND,3,,4,17.101,80.994
Telangana,2021,0,Warangal Urban,GWMC,65,Scheduled Tribe (Women),INC,4,,4,4.956,80.994
Telangana,2021,0,Warangal Urban,GWMC,65,Scheduled Tribe (Women),,5,,4,1.218,80.994
Telangana,2021,0,Warangal Urban,GWMC,66,Unreserved,BJP,1,,7,54.786,75.212
Telangana,2021,0,Warangal Urban,GWMC,66,Unreserved,TRS,2,,7,30.716,75.212
Telangana,2021,0,Warangal Urban,GWMC,66,Unreserved,INC,3,,7,10.498,75.212
Telangana,2021,0,Warangal Urban,GWMC,66,Unreserved,IND,4,,7,0.752,75.212
Telangana,2021,0,Warangal Urban,GWMC,66,Unreserved,TDP,5,,7,0.416,75.212
Telangana,2021,0,Warangal Urban,GWMC,66,Unreserved,JSP,6,,7,0.336,75.212
Telangana,2021,0,Warangal Urban,GWMC,66,Unreserved,IND,7,,7,0.161,75.212
Telangana,2021,0,Warangal Urban,GWMC,66,Unreserved,,8,,7,0.322,75.212
Telangana,2021,0,Khammam,Khammam MC,1,Scheduled Tribe,TRS,1,,6,63.195,72.687
Telangana,2021,0,Khammam,Khammam MC,1,Scheduled Tribe,TDP,2,,6,17.582,72.687
Telangana,2021,0,Khammam,Khammam MC,1,Scheduled Tribe,CPM,3,,6,10.147,72.687
Telangana,2021,0,Khammam,Khammam MC,1,Scheduled Tribe,BJP,4,,6,3.449,72.687
Telangana,2021,0,Khammam,Khammam MC,1,Scheduled Tribe,IND,5,,6,1.808,72.687
Telangana,2021,0,Khammam,Khammam MC,1,Scheduled Tribe,IND,6,,6,0.904,72.687
Telangana,2021,0,Khammam,Khammam MC,1,Scheduled Tribe,,7,,6,0.938,72.687
Telangana,2021,0,Khammam,Khammam MC,2,Backward Class,INC,1,,5,65.529,71.832
