State_Name,Year,Polling_Date,Seat,Poll,District,LB_Type,LB_Code,LB_Name,Ward_Name,Ward_No,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Party_ID,Party_Name,Party_Abbreviation,Age,Category,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Affidavit,Notes
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,7,Backward Classes (Women),1,CHENAGANI RAMADEVI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,551,2,,5,1708,31.831,,1731,1731,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,7,Backward Classes (Women),2,dindigallu renusree,,,,,1605,Bharatiya Janata Party,BJP,,,,423,3,,5,1708,24.437,,1731,1731,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,7,Backward Classes (Women),3,BOMMAGANI SANDHYA,,,,,3482,CONGRESS,INC,,,,51,4,,5,1708,2.946,,1731,1731,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,7,Backward Classes (Women),5,MEDIGA SUJATHA,,,,,10809,Independent,IND,,,,4,5,,5,1708,0.231,,1731,1731,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,7,Backward Classes (Women),,NOTA,,,,,,,,,,,4,6,,5,1708,0.231,,1731,1731,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,8,Unreserved (Women),1,NELLUTLA SOMA LAKSHMI,,,,,3482,CONGRESS,INC,,,,731,1,,5,1740,41.183,,1775,1775,35,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,8,Unreserved (Women),4,VENNA VINITHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,571,2,,5,1740,32.169,,1775,1775,35,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,8,Unreserved (Women),2,YENNA MAMATHA,,,,,1605,Bharatiya Janata Party,BJP,,,,282,3,,5,1740,15.887,,1775,1775,35,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,8,Unreserved (Women),5,MALOTHU NELA,,,,,10809,Independent,IND,,,,92,4,,5,1740,5.183,,1775,1775,35,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,8,Unreserved (Women),3,RENUKA KADARI,,,,,8300,Telugu Desam,TDP,,,,59,5,,5,1740,3.324,,1775,1775,35,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,8,Unreserved (Women),,NOTA,,,,,,,,,,,5,6,,5,1740,0.282,,1775,1775,35,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,9,Scheduled Caste,1,ANNAPURNA PERUMALLA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,874,1,,8,1689,51.081,,1711,1711,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,9,Scheduled Caste,3,kundamalla shekhar,,,,,3482,CONGRESS,INC,,,,500,2,,8,1689,29.223,,1711,1711,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,9,Scheduled Caste,2,YEDLA SOMVAMMA,,,,,1605,Bharatiya Janata Party,BJP,,,,267,3,,8,1689,15.605,,1711,1711,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,9,Scheduled Caste,4,Gandmalla Bhagyamma,,,,,14635,COMMUNIST MARXIST PARTY OF INDIA,CPM,,,,15,4,,8,1689,0.877,,1711,1711,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,9,Scheduled Caste,5,MABBU NAGAIAH,,,,,8300,Telugu Desam,TDP,,,,12,5,,8,1689,0.701,,1711,1711,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,9,Scheduled Caste,7,YADLA SARITHA,,,,,10809,Independent,IND,,,,3,6,,8,1689,0.175,,1711,1711,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,9,Scheduled Caste,6,EDULA JANAIAH,,,,,10809,Independent,IND,,,,2,7,,8,1689,0.117,,1711,1711,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,9,Scheduled Caste,8,PALADUGU PARSHURAM,,,,,10809,Independent,IND,,,,1,8,,8,1689,0.058,,1711,1711,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,9,Scheduled Caste,,NOTA,,,,,,,,,,,15,9,,8,1689,0.877,,1711,1711,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,10,Scheduled Caste (Women),3,RAJYALAXMI VADDEPALLI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1028,1,,3,1768,57.72,,1781,1781,13,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,10,Scheduled Caste (Women),2,CHINTHA JANAKI,,,,,3482,CONGRESS,INC,,,,688,2,,3,1768,38.63,,1781,1781,13,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,10,Scheduled Caste (Women),1,ADIMALLA SHANTHAMMA,,,,,1605,Bharatiya Janata Party,BJP,,,,48,3,,3,1768,2.695,,1781,1781,13,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,10,Scheduled Caste (Women),,NOTA,,,,,,,,,,,4,4,,3,1768,0.225,,1781,1781,13,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,11,Unreserved (Women),3,GANGA BHAVANI YEDLA,,,,,3482,CONGRESS,INC,,,,1068,1,,4,1997,52.897,,2019,2019,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,11,Unreserved (Women),1,KONATHAM SWATHI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,867,2,,4,1997,42.942,,2019,2019,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,11,Unreserved (Women),4,RENUKA GURRAM,,,,,14635,COMMUNIST MARXIST PARTY OF INDIA,CPM,,,,50,3,,4,1997,2.476,,2019,2019,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,11,Unreserved (Women),2,GUDISE URMILA,,,,,1605,Bharatiya Janata Party,BJP,,,,12,4,,4,1997,0.594,,2019,2019,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,11,Unreserved (Women),,NOTA,,,,,,,,,,,0,5,,4,1997,0,,2019,2019,22,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,12,Scheduled Caste,2,BACHALAKURI SRINIVASU,,,,,3482,CONGRESS,INC,,,,1288,1,,2,1880,67.647,,1904,1904,24,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,12,Scheduled Caste,1,CHERUKUPALLI SRINIVAS,,,,,8284,Telangana Rashtra Samithi,TRS,,,,589,2,,2,1880,30.935,,1904,1904,24,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,12,Scheduled Caste,,NOTA,,,,,,,,,,,3,3,,2,1880,0.158,,1904,1904,24,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,13,Unreserved,2,VATTE RENUKA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1333,1,,2,1944,67.906,,1963,1963,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,13,Unreserved,1,UGGAM BUCHI RAMULU,,,,,3482,CONGRESS,INC,,,,602,2,,2,1944,30.667,,1963,1963,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,13,Unreserved,,NOTA,,,,,,,,,,,9,3,,2,1944,0.458,,1963,1963,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,14,Unreserved (Women),3,PAGILLA SUMEELA REDDY,,,,,1605,Bharatiya Janata Party,BJP,,,,492,1,,5,1595,30.166,,1631,1631,36,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,14,Unreserved (Women),2,GUNDAPUNENI SWAROOPA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,388,2,,5,1595,23.789,,1631,1631,36,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,14,Unreserved (Women),5,PANTHANGI RENUKA,,,,,10809,Independent,IND,,,,343,3,,5,1595,21.03,,1631,1631,36,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,14,Unreserved (Women),1,AKKIREDDY UPENDRA REDDY,,,,,3482,CONGRESS,INC,,,,191,4,,5,1595,11.711,,1631,1631,36,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,14,Unreserved (Women),4,PAGILLA RENUKA,,,,,8272,Telangana Jana Samithi,TJSP,,,,168,5,,5,1595,10.3,,1631,1631,36,100,,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,14,Unreserved (Women),,NOTA,,,,,,,,,,,13,6,,5,1595,0.797,,1631,1631,36,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,15,Unreserved,1,YELIMINETY ABHINAY,,,,,8284,Telangana Rashtra Samithi,TRS,,,,967,1,,4,1722,55.1,,1755,1755,33,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,15,Unreserved,3,SYED TANVEER HUSSAIN,,,,,3482,CONGRESS,INC,,,,708,2,,4,1722,40.342,,1755,1755,33,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,15,Unreserved,2,Jogam Srinivas,,,,,1605,Bharatiya Janata Party,BJP,,,,36,3,,4,1722,2.051,,1755,1755,33,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,15,Unreserved,4,VENKATESHWARLU LINGIDI,,,,,10809,Independent,IND,,,,5,4,,4,1722,0.285,,1755,1755,33,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,15,Unreserved,,NOTA,,,,,,,,,,,6,5,,4,1722,0.342,,1755,1755,33,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,16,Unreserved (Women),3,SALIGANTI SARITHA,,,,,1605,Bharatiya Janata Party,BJP,,,,1003,1,,7,1631,61.159,,1640,1640,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,16,Unreserved (Women),1,VOORA GAYATHRI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,515,2,,7,1631,31.402,,1640,1640,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,16,Unreserved (Women),2,GANDU LAXMI,,,,,3482,CONGRESS,INC,,,,83,3,,7,1631,5.061,,1640,1640,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,16,Unreserved (Women),7,SANGU KALAVATHI,,,,,10809,Independent,IND,,,,17,4,,7,1631,1.037,,1640,1640,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,16,Unreserved (Women),4,PAGILLA LAXMI,,,,,10809,Independent,IND,,,,6,5,,7,1631,0.366,,1640,1640,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,16,Unreserved (Women),5,MAMIDI SUHASINI,,,,,10809,Independent,IND,,,,1,6,,7,1631,0.061,,1640,1640,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,16,Unreserved (Women),6,SHAIK ASIYA,,,,,10809,Independent,IND,,,,1,7,,7,1631,0.061,,1640,1640,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,16,Unreserved (Women),,NOTA,,,,,,,,,,,5,8,,7,1631,0.305,,1640,1640,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,17,Scheduled Caste,1,CHINTALAPATI BHARATH,,,,,8284,Telangana Rashtra Samithi,TRS,,,,688,1,,4,1958,34.8,,1977,1977,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,17,Scheduled Caste,2,PADIDALA RAVI ALIAS RAVI KUMAR,,,,,8300,Telugu Desam,TDP,,,,486,2,,4,1958,24.583,,1977,1977,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,17,Scheduled Caste,4,VALDAS RAJINIKANTH,,,,,10809,Independent,IND,,,,407,3,,4,1958,20.587,,1977,1977,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,17,Scheduled Caste,3,MERUGU MADHAN,,,,,1605,Bharatiya Janata Party,BJP,,,,369,4,,4,1958,18.665,,1977,1977,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,17,Scheduled Caste,,NOTA,,,,,,,,,,,8,5,,4,1958,0.405,,1977,1977,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,18,Scheduled Tribe (Women),1,MALOTHU KAMALA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,801,1,,5,2007,39.323,,2037,2037,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,18,Scheduled Tribe (Women),4,DHARAVATH MAMATHA,,,,,10809,Independent,IND,,,,703,2,,5,2007,34.512,,2037,2037,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,18,Scheduled Tribe (Women),2,VANKUDOTHU NEELAMMA,,,,,3482,CONGRESS,INC,,,,360,3,,5,2007,17.673,,2037,2037,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,18,Scheduled Tribe (Women),3,VANKUDOTHU PRAMEELA,,,,,1605,Bharatiya Janata Party,BJP,,,,112,4,,5,2007,5.498,,2037,2037,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,18,Scheduled Tribe (Women),5,BHUKYA JYOTHI,,,,,10809,Independent,IND,,,,16,5,,5,2007,0.785,,2037,2037,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,18,Scheduled Tribe (Women),,NOTA,,,,,,,,,,,15,6,,5,2007,0.736,,2037,2037,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,19,Unreserved (Women),3,Sunkari Aruna,,,,,8284,Telangana Rashtra Samithi,TRS,,,,959,1,,3,1881,50.58,,1896,1896,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,19,Unreserved (Women),1,AKARAPU USHA RANI,,,,,1605,Bharatiya Janata Party,BJP,,,,692,2,,3,1881,36.498,,1896,1896,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,19,Unreserved (Women),2,Thati Vijayasri,,,,,3482,CONGRESS,INC,,,,226,3,,3,1881,11.92,,1896,1896,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,19,Unreserved (Women),,NOTA,,,,,,,,,,,4,4,,3,1881,0.211,,1896,1896,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,20,Backward Class,5,ANNEPARTHY RAJESH,,,,,10809,Independent,IND,,,,889,1,,5,1819,48.632,,1828,1828,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,20,Backward Class,2,SRINIVASA CHENCHALA,,,,,3482,CONGRESS,INC,,,,472,2,,5,1819,25.821,,1828,1828,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,20,Backward Class,1,GOGULA RAMESH,,,,,8284,Telangana Rashtra Samithi,TRS,,,,430,3,,5,1819,23.523,,1828,1828,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,20,Backward Class,3,SOMAGANI LAXMAIAH,,,,,1605,Bharatiya Janata Party,BJP,,,,23,4,,5,1819,1.258,,1828,1828,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,20,Backward Class,4,ANNEPARTHY PADMA,,,,,10809,Independent,IND,,,,1,5,,5,1819,0.055,,1828,1828,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,20,Backward Class,,NOTA,,,,,,,,,,,4,6,,5,1819,0.219,,1828,1828,9,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,21,Backward Classes (Women),1,POLAGANI KAVITHA,,,,,3482,CONGRESS,INC,,,,1391,1,,2,1948,70.717,,1967,1967,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,21,Backward Classes (Women),2,Saleha begum,,,,,8284,Telangana Rashtra Samithi,TRS,,,,550,2,,2,1948,27.961,,1967,1967,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,21,Backward Classes (Women),,NOTA,,,,,,,,,,,7,3,,2,1948,0.356,,1967,1967,19,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,22,Backward Class,1,Kishore Kumar Putta,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1086,1,,3,1664,64.109,,1694,1694,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,22,Backward Class,3,Pendra Krishna,,,,,1605,Bharatiya Janata Party,BJP,,,,461,2,,3,1664,27.214,,1694,1694,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,22,Backward Class,2,Gunaganti Krishna,,,,,3482,CONGRESS,INC,,,,104,3,,3,1664,6.139,,1694,1694,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,22,Backward Class,,NOTA,,,,,,,,,,,13,4,,3,1664,0.767,,1694,1694,30,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,23,Scheduled Caste (Women),3,Valdasu Soumya,,,,,8284,Telangana Rashtra Samithi,TRS,,,,780,1,,5,1900,40.562,,1923,1923,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,23,Scheduled Caste (Women),2,Valdasu Lakshmi,,,,,3482,CONGRESS,INC,,,,698,2,,5,1900,36.297,,1923,1923,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,23,Scheduled Caste (Women),4,Kasthala Sharada,,,,,10809,Independent,IND,,,,353,3,,5,1900,18.357,,1923,1923,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,23,Scheduled Caste (Women),1,Valdasu Kalyani,,,,,1605,Bharatiya Janata Party,BJP,,,,53,4,,5,1900,2.756,,1923,1923,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,23,Scheduled Caste (Women),5,Pidamarthi Nageshwari,,,,,10809,Independent,IND,,,,1,5,,5,1900,0.052,,1923,1923,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,23,Scheduled Caste (Women),,NOTA,,,,,,,,,,,15,6,,5,1900,0.78,,1923,1923,23,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,24,Backward Classes (Women),3,Laxmi Bathula,,,,,8284,Telangana Rashtra Samithi,TRS,,,,701,1,,7,1584,43.84,,1599,1599,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,24,Backward Classes (Women),2,Mannem Aruna,,,,,3482,CONGRESS,INC,,,,484,2,,7,1584,30.269,,1599,1599,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,24,Backward Classes (Women),5,KURELLI JHANSI,,,,,10809,Independent,IND,,,,187,3,,7,1584,11.695,,1599,1599,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,24,Backward Classes (Women),1,Yelguri Jyothi,,,,,14635,COMMUNIST MARXIST PARTY OF INDIA,CPM,,,,96,4,,7,1584,6.004,,1599,1599,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,24,Backward Classes (Women),4,Sheshagani Saritha,,,,,1605,Bharatiya Janata Party,BJP,,,,91,5,,7,1584,5.691,,1599,1599,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,24,Backward Classes (Women),6,Vatyala Maheshwari,,,,,10809,Independent,IND,,,,22,6,,7,1584,1.376,,1599,1599,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,24,Backward Classes (Women),7,Sura Hemalatha,,,,,10809,Independent,IND,,,,0,7,,7,1584,0,,1599,1599,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,24,Backward Classes (Women),,NOTA,,,,,,,,,,,3,8,,7,1584,0.188,,1599,1599,15,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,25,Backward Classes (Women),1,Akula Kavitha,,,,,8284,Telangana Rashtra Samithi,TRS,,,,855,1,,4,1553,54.738,,1860,1562,9,83.978,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,25,Backward Classes (Women),3,SRIDEVI YATA,,,,,3482,CONGRESS,INC,,,,648,2,,4,1553,41.485,,1860,1562,9,83.978,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,25,Backward Classes (Women),2,Lingampalli Anitha,,,,,1605,Bharatiya Janata Party,BJP,,,,36,3,,4,1553,2.305,,1860,1562,9,83.978,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,25,Backward Classes (Women),4,Medarapu Umarani,,,,,10809,Independent,IND,,,,12,4,,4,1553,0.768,,1860,1562,9,83.978,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,25,Backward Classes (Women),,NOTA,,,,,,,,,,,2,5,,4,1553,0.128,,1860,1562,9,83.978,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,26,Backward Class,1,Nimmala Sravanthi,,,,,8284,Telangana Rashtra Samithi,TRS,,,,625,1,,7,1726,35.796,,2063,1746,20,84.634,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,26,Backward Class,2,PALAGANI KRISHNA,,,,,3482,CONGRESS,INC,,,,616,2,,7,1726,35.281,,2063,1746,20,84.634,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,26,Backward Class,6,Kandula Ramesh Kumar,,,,,10809,Independent,IND,,,,468,3,,7,1726,26.804,,2063,1746,20,84.634,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,26,Backward Class,4,Shaik Saidulu,,,,,14635,COMMUNIST MARXIST PARTY OF INDIA,CPM,,,,11,4,,7,1726,0.63,,2063,1746,20,84.634,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,26,Backward Class,3,Bolishetty Anil Kumar,,,,,1605,Bharatiya Janata Party,BJP,,,,3,5,,7,1726,0.172,,2063,1746,20,84.634,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,26,Backward Class,5,Kodi Sathyanarayana,,,,,10809,Independent,IND,,,,1,6,,7,1726,0.057,,2063,1746,20,84.634,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,26,Backward Class,7,Sattu Nagaiah,,,,,10809,Independent,IND,,,,0,7,,7,1726,0,,2063,1746,20,84.634,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,26,Backward Class,,NOTA,,,,,,,,,,,2,8,,7,1726,0.115,,2063,1746,20,84.634,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,27,Backward Classes (Women),1,CHIRIVELLA LAXMI KANTHAMMA,,,,,3482,CONGRESS,INC,,,,1025,1,,3,1610,63.155,,2050,1623,13,79.171,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,27,Backward Classes (Women),3,Bairu Padma,,,,,8284,Telangana Rashtra Samithi,TRS,,,,570,2,,3,1610,35.12,,2050,1623,13,79.171,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,27,Backward Classes (Women),2,Banala Madhavi,,,,,1605,Bharatiya Janata Party,BJP,,,,12,3,,3,1610,0.739,,2050,1623,13,79.171,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,27,Backward Classes (Women),,NOTA,,,,,,,,,,,3,4,,3,1610,0.185,,2050,1623,13,79.171,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,28,Backward Class,3,Raparthi Srinu Aliyas Srinivas,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1051,1,,4,1848,56.384,,2219,1864,16,84.002,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,28,Backward Class,1,Md. Amjad Ali,,,,,3482,CONGRESS,INC,,,,768,2,,4,1848,41.202,,2219,1864,16,84.002,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,28,Backward Class,2,Raparthi Ramesh,,,,,1605,Bharatiya Janata Party,BJP,,,,20,3,,4,1848,1.073,,2219,1864,16,84.002,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,28,Backward Class,4,Balaboina Saidulu,,,,,10809,Independent,IND,,,,2,4,,4,1848,0.107,,2219,1864,16,84.002,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,28,Backward Class,,NOTA,,,,,,,,,,,7,5,,4,1848,0.376,,2219,1864,16,84.002,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,29,Backward Class,4,Yadagiri Ananthula,,,,,10809,Independent,IND,,,,925,1,,4,1804,50.574,,2127,1829,25,85.99,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,29,Backward Class,1,Kekireni Nagaiah,,,,,8284,Telangana Rashtra Samithi,TRS,,,,827,2,,4,1804,45.216,,2127,1829,25,85.99,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,29,Backward Class,3,Raparthi Ramu,,,,,1605,Bharatiya Janata Party,BJP,,,,27,3,,4,1804,1.476,,2127,1829,25,85.99,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,29,Backward Class,2,Bairu Mahesh,,,,,3482,CONGRESS,INC,,,,21,4,,4,1804,1.148,,2127,1829,25,85.99,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,29,Backward Class,,NOTA,,,,,,,,,,,4,5,,4,1804,0.219,,2127,1829,25,85.99,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,30,Unreserved (Women),2,Palasa Mahalaxmi,,,,,1605,Bharatiya Janata Party,BJP,,,,819,1,,4,1493,54.238,,1907,1510,17,79.182,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,30,Unreserved (Women),1,Gali Ramadevi,,,,,8284,Telangana Rashtra Samithi,TRS,,,,477,2,,4,1493,31.589,,1907,1510,17,79.182,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,30,Unreserved (Women),3,Maddi Srivani,,,,,3482,CONGRESS,INC,,,,189,3,,4,1493,12.517,,1907,1510,17,79.182,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,30,Unreserved (Women),4,Palakurthi Umadevi,,,,,10809,Independent,IND,,,,0,4,,4,1493,0,,1907,1510,17,79.182,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,30,Unreserved (Women),,NOTA,,,,,,,,,,,8,5,,4,1493,0.53,,1907,1510,17,79.182,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,31,Unreserved (Women),1,Nikhila Kondapally,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1245,1,,3,1564,78.797,,1580,1580,16,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,31,Unreserved (Women),2,Rafiya,,,,,8272,Telangana Jana Samithi,TJSP,,,,292,2,,3,1564,18.481,,1580,1580,16,100,,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,31,Unreserved (Women),3,Kasarla. Geetha Devi,,,,,10809,Independent,IND,,,,4,3,,3,1564,0.253,,1580,1580,16,100,,
Telangana,2020,,,0,Suryapet,MCL,113,Suryapet,,31,Unreserved (Women),,NOTA,,,,,,,,,,,23,4,,3,1564,1.456,,1580,1580,16,100,,
